design name,composition: ALA,composition: CYS,composition: ASP,composition: GLU,composition: PHE,composition: GLY,composition: HIS,composition: ILE,composition: LYS,composition: LEU,composition: MET,composition: ASN,composition: PRO,composition: GLN,composition: ARG,composition: SER,composition: THR,composition: VAL,composition: TRP,composition: UNK,composition: TYR,hydrophobic fitness,isoelectric point (pH),mass (da),number of residues,packing density,budeff: total,budeff: steric,budeff: desolvation,budeff: charge,evoef2: total,evoef2: ref total,evoef2: intraR total,evoef2: interS total,evoef2 - interD total,dfire2 - total,rosetta - total,rosetta - fa_atr,rosetta - fa_rep,rosetta - fa_intra_rep,rosetta - fa_elec,rosetta - fa_sol,rosetta - lk_ball_wtd,rosetta - fa_intra_sol_xover4,rosetta - hbond_lr_bb,rosetta - hbond_sr_bb,rosetta - hbond_bb_sc,rosetta - hbond_sc,rosetta - dslf_fa13,rosetta - rama_prepro,rosetta - p_aa_pp,rosetta - fa_dun,rosetta - omega,rosetta - pro_close,rosetta - yhh_planarity,aggrescan3d: total_value,aggrescan3d: avg_value,aggrescan3d: min_value,aggrescan3d: max_value,pdb id,decoy or native,structure group
1N8VA_decoy31_171,0.0594059405940594,0.0396039603960396,0.0594059405940594,0.1287128712871287,0.0,0.0495049504950495,0.0198019801980198,0.0693069306930693,0.1386138613861386,0.0792079207920792,0.0099009900990099,0.0792079207920792,0.0198019801980198,0.0198019801980198,0.0594059405940594,0.0099009900990099,0.0396039603960396,0.0396039603960396,0.0198019801980198,0,0.0594059405940594,-15.176846590909092,7.600000000000006,11948.468779999996,101,53.44563918757467,-1467.240987096074,130.25005305408837,-885.6662575650082,-711.8247825851621,-246.13,-41.17,193.67,-398.6499999999999,0.0,-152.2,1401.6772222513,-591.3338629325945,668.2080880197094,2.728791630328197,-98.55976940684714,461.6554483352013,-12.33058656088856,29.02609195165983,0.0,-59.88811647357134,0.0,-2.913071011439637,0.0,24.02643635888678,4.246134055806817,263.1903435741478,138.4849534072926,572.577171303609,0,-149.12290000000002,-1.4765,-3.8761,0.2442,1N8VA,decoy,1N8VA
1N8VA_decoy38_190,0.0594059405940594,0.0396039603960396,0.0594059405940594,0.1287128712871287,0.0,0.0495049504950495,0.0198019801980198,0.0693069306930693,0.1386138613861386,0.0792079207920792,0.0099009900990099,0.0792079207920792,0.0198019801980198,0.0198019801980198,0.0594059405940594,0.0099009900990099,0.0396039603960396,0.0396039603960396,0.0198019801980198,0,0.0594059405940594,-3.3774266098484844,7.600000000000006,11948.468779999996,101,54.48984468339307,-1394.221683318614,143.29183418200026,-879.6896234352803,-657.823894065331,-203.06,-41.17,222.37,-384.25000000000006,0.0,-145.5,1327.856342358026,-579.5326669425331,445.4814053325268,3.176866254022902,-103.7616720516987,488.9733072513532,-9.53240097653233,31.04152810219431,-0.6536375362118163,-54.41356518624603,-3.056702981407197,-4.558888823718982,0.0,45.84948559852647,4.207072882290655,314.7192966135101,222.2224808044477,525.1352640175016,0,-103.39279999999998,-1.0237,-3.0471,1.5699,1N8VA,decoy,1N8VA
1N8VA_decoy22_109,0.0594059405940594,0.0396039603960396,0.0594059405940594,0.1287128712871287,0.0,0.0495049504950495,0.0198019801980198,0.0693069306930693,0.1386138613861386,0.0792079207920792,0.0099009900990099,0.0792079207920792,0.0198019801980198,0.0198019801980198,0.0594059405940594,0.0099009900990099,0.0396039603960396,0.0396039603960396,0.0198019801980198,0,0.0594059405940594,-12.363231928661616,7.600000000000006,11948.468779999996,101,53.142174432497015,-1587.7071798841337,109.87612223999422,-854.4760269905876,-843.107275133542,-363.23,-41.17,180.82,-502.86,0.0,-155.6,1519.224478740427,-581.0527549643159,441.6220157141427,5.940938992964541,-152.7712794112602,503.2959156007497,-15.10562983665218,35.06392075071842,0.0,-69.71904484601032,-0.2991284720970747,-1.81511487798308,0.0,14.08971213444287,-0.757053681522568,330.5948540365207,70.29684258136791,937.281115019361,0,-107.32930000000002,-1.0627,-3.0681,1.2369,1N8VA,decoy,1N8VA
1N8VA_decoy17_16,0.0594059405940594,0.0396039603960396,0.0594059405940594,0.1287128712871287,0.0,0.0495049504950495,0.0198019801980198,0.0693069306930693,0.1386138613861386,0.0792079207920792,0.0099009900990099,0.0792079207920792,0.0198019801980198,0.0198019801980198,0.0594059405940594,0.0099009900990099,0.0396039603960396,0.0396039603960396,0.0198019801980198,0,0.0594059405940594,-12.998697916666664,7.600000000000006,11948.468779999996,101,57.38829151732377,-1539.4593983575444,147.3220629019344,-945.8055223257276,-740.9759389337521,-278.98,-41.17,190.96,-428.77,0.0,-167.5,1146.153701677026,-631.72640053036,715.2527518675727,5.749888973256206,-138.192417957815,496.3993583753761,-9.907704872092904,31.50030574303892,0.0,-60.89951668954544,-0.0356445143970841,-6.732148424280842,0.0,15.24049560316698,0.9449120641104632,259.7325505694649,147.8984756435013,318.3696258260294,0,-131.0136,-1.2972,-4.0563,0.1152,1N8VA,decoy,1N8VA
1N8VA_decoy41_29,0.0594059405940594,0.0396039603960396,0.0594059405940594,0.1287128712871287,0.0,0.0495049504950495,0.0198019801980198,0.0693069306930693,0.1386138613861386,0.0792079207920792,0.0099009900990099,0.0792079207920792,0.0198019801980198,0.0198019801980198,0.0594059405940594,0.0099009900990099,0.0396039603960396,0.0396039603960396,0.0198019801980198,0,0.0594059405940594,-18.24544270833333,7.600000000000006,11948.468779999996,101,56.188769414575866,-1474.83305491213,160.4724887783151,-929.1547929669388,-706.1507507235099,-242.39,-41.17,222.09,-423.32,0.0,-155.6,1460.378028237881,-631.5408059054839,681.1107850994705,7.090228919110823,-108.1534920992392,506.2975846735412,-4.954701267244698,30.4999019427409,0.0,-58.18890791881295,-4.004073909609065,-4.39460471453001,0.0,73.51082594920287,11.82495752426509,309.7683873943729,338.735423442114,310.2173491079828,0,-118.55410000000002,-1.1738,-3.6576,1.0286,1N8VA,decoy,1N8VA
1N8VA_decoy1_32,0.0594059405940594,0.0396039603960396,0.0594059405940594,0.1287128712871287,0.0,0.0495049504950495,0.0198019801980198,0.0693069306930693,0.1386138613861386,0.0792079207920792,0.0099009900990099,0.0792079207920792,0.0198019801980198,0.0198019801980198,0.0594059405940594,0.0099009900990099,0.0396039603960396,0.0396039603960396,0.0198019801980198,0,0.0594059405940594,-17.382220643939394,7.600000000000006,11948.468779999996,101,52.12186379928316,-1527.1193570998755,111.55869603458888,-836.5904727822668,-802.0875803522089,-354.9,-41.17,185.02000000000004,-498.73,0.0,-161.7,416.4897309177049,-556.2689291598455,343.6926167681717,2.324463640191122,-126.931954238776,426.699215538849,-11.45352150162764,30.51891379727979,-1.904451060571582,-58.51886081933352,-1.346138000142945,-3.784943744808515,0.60391528356056,8.712092348255728,-3.367861679085135,179.9662372233325,141.3940272233195,43.59573929893591,0,-176.49339999999995,-1.7475,-4.1986,0.0,1N8VA,decoy,1N8VA
1N8VA_decoy17_113,0.0594059405940594,0.0396039603960396,0.0594059405940594,0.1287128712871287,0.0,0.0495049504950495,0.0198019801980198,0.0693069306930693,0.1386138613861386,0.0792079207920792,0.0099009900990099,0.0792079207920792,0.0198019801980198,0.0198019801980198,0.0594059405940594,0.0099009900990099,0.0396039603960396,0.0396039603960396,0.0198019801980198,0,0.0594059405940594,-15.121448863636363,7.600000000000006,11948.468779999996,101,57.48626045400239,-1541.304612170706,164.34219260206353,-946.8602232061562,-758.786581566607,-282.5,-41.17,194.63,-435.95,0.0,-162.9,1174.968299954487,-642.0368508720151,598.9019426525339,2.772479075429838,-139.8029000166496,514.7753963916285,-9.747530625442698,32.55597958987133,-2.206550005002323,-66.06907235261484,-2.403200328505788,-2.553624929856549,0.0,23.42572816302301,3.757820088340744,256.0468229462372,143.7607698199574,461.231920357552,0,-130.6684,-1.2937,-4.4075,0.4131,1N8VA,decoy,1N8VA
1N8VA_decoy30_187,0.0594059405940594,0.0396039603960396,0.0594059405940594,0.1287128712871287,0.0,0.0495049504950495,0.0198019801980198,0.0693069306930693,0.1386138613861386,0.0792079207920792,0.0099009900990099,0.0792079207920792,0.0198019801980198,0.0198019801980198,0.0594059405940594,0.0099009900990099,0.0396039603960396,0.0396039603960396,0.0198019801980198,0,0.0594059405940594,-7.944187973484847,7.600000000000006,11948.468779999996,101,54.5352449223417,-1528.287916979327,105.45130593806996,-884.5555746843521,-749.183648233051,-279.06,-41.17,213.84,-451.73,0.0,-148.6,982.8239330107182,-592.4999494016935,603.2277620300939,2.770927021597705,-106.4768173000113,479.034460596551,-15.20824411615542,31.92190500218534,-1.942284998000981,-55.02613841080603,0.0,-2.22625230516687,0.0,43.43512480755289,3.173627572818063,205.3979114851583,205.015759162648,179.6669718639468,0,-88.87549999999999,-0.88,-3.716,2.6538,1N8VA,decoy,1N8VA
1N8VA_decoy17_3,0.0594059405940594,0.0396039603960396,0.0594059405940594,0.1287128712871287,0.0,0.0495049504950495,0.0198019801980198,0.0693069306930693,0.1386138613861386,0.0792079207920792,0.0099009900990099,0.0792079207920792,0.0198019801980198,0.0198019801980198,0.0594059405940594,0.0099009900990099,0.0396039603960396,0.0396039603960396,0.0198019801980198,0,0.0594059405940594,-10.867601799242426,7.600000000000006,11948.468779999996,101,53.3142174432497,-1491.8040201845945,122.74758549384023,-852.0248856498239,-762.5267200286174,-307.73,-41.17,189.29,-455.84,0.0,-158.9,769.181744550011,-575.1441643720589,465.8330352955259,1.882156921510523,-138.6601939690833,477.950282614213,-14.58757828920126,28.90525840108628,0.0,-63.88167162914613,-1.623288358233445,-2.081732211494472,0.0,28.10652490228832,-2.419925401654761,229.7678712616857,115.4416032767331,217.1343961078404,0,-142.20030000000003,-1.4079,-3.9503,0.5288,1N8VA,decoy,1N8VA
1N8VA_decoy46_124,0.0594059405940594,0.0396039603960396,0.0594059405940594,0.1287128712871287,0.0,0.0495049504950495,0.0198019801980198,0.0693069306930693,0.1386138613861386,0.0792079207920792,0.0099009900990099,0.0792079207920792,0.0198019801980198,0.0198019801980198,0.0594059405940594,0.0099009900990099,0.0396039603960396,0.0396039603960396,0.0198019801980198,0,0.0594059405940594,-3.3735795454545445,7.600000000000006,11948.468779999996,101,53.19952210274791,-1516.4297396724337,106.42053254112884,-867.1821695831854,-755.6681026303665,-257.53,-41.17,216.28,-432.62,0.0,-143.7,1494.862963866612,-574.7761478176188,548.0307397256495,2.409030644924331,-143.4841008147232,497.766089393926,-13.61682485171735,28.63821331844282,0.0,-55.79887424836284,-3.19754953630802,-6.560825929096821,0.0,43.64158929768228,0.6472268477995563,350.7381640672111,241.2938574846991,576.5732062841048,0,-87.9058,-0.8704,-3.2026,3.4411,1N8VA,decoy,1N8VA
1N8VA_decoy17_35,0.0594059405940594,0.0396039603960396,0.0594059405940594,0.1287128712871287,0.0,0.0495049504950495,0.0198019801980198,0.0693069306930693,0.1386138613861386,0.0792079207920792,0.0099009900990099,0.0792079207920792,0.0198019801980198,0.0198019801980198,0.0594059405940594,0.0099009900990099,0.0396039603960396,0.0396039603960396,0.0198019801980198,0,0.0594059405940594,-15.032187105429292,7.600000000000006,11948.468779999996,101,53.89008363201911,-1568.4916019082898,86.12191293790706,-883.7987924131226,-770.8147224330811,-365.34,-41.17,189.29,-513.46,0.0,-162.6,1076.460988343192,-596.4638358299821,542.6915769426436,2.555669594916505,-134.7675365904259,470.9128998943794,-11.86721977674013,26.3040439629011,0.0,-71.08048610619075,-2.508828146825882,-1.079278297386148,0.0,43.05718614517643,3.971547023474493,230.4088959621363,143.893973102754,427.8732104623608,0,-153.92069999999998,-1.524,-3.9947,0.0,1N8VA,decoy,1N8VA
1N8VA_decoy17_33,0.0594059405940594,0.0396039603960396,0.0594059405940594,0.1287128712871287,0.0,0.0495049504950495,0.0198019801980198,0.0693069306930693,0.1386138613861386,0.0792079207920792,0.0099009900990099,0.0792079207920792,0.0198019801980198,0.0198019801980198,0.0594059405940594,0.0099009900990099,0.0396039603960396,0.0396039603960396,0.0198019801980198,0,0.0594059405940594,-13.738754734848484,7.600000000000006,11948.468779999996,101,53.610513739546,-1522.7973748474772,110.21584355144866,-869.6207376108118,-763.3924807881117,-335.3,-41.17,185.84,-479.9699999999999,0.0,-160.4,1205.87348130977,-597.0414698703521,522.0676149421148,2.322159388642662,-144.7757851098215,483.5596891977113,-11.41112867697551,27.44298988426126,0.0,-69.47643755108825,-2.947169004334822,-3.470051547250732,0.0,40.14029286443247,4.564497709745353,301.1401118795832,166.9270582933921,484.2719389097097,0,-153.0111,-1.515,-4.0615,0.1691,1N8VA,decoy,1N8VA
1N8VA_decoy17_32,0.0594059405940594,0.0396039603960396,0.0594059405940594,0.1287128712871287,0.0,0.0495049504950495,0.0198019801980198,0.0693069306930693,0.1386138613861386,0.0792079207920792,0.0099009900990099,0.0792079207920792,0.0198019801980198,0.0198019801980198,0.0594059405940594,0.0099009900990099,0.0396039603960396,0.0396039603960396,0.0198019801980198,0,0.0594059405940594,-13.467270359848484,7.600000000000006,11948.468779999996,101,54.13381123058542,-1501.697976704444,148.07254802688496,-877.4639607620938,-772.3065639692397,-300.88,-41.17,196.47,-456.2,0.0,-159.5,1526.719860321268,-593.6394032836946,514.7611599483992,2.874259726647103,-131.2357141227965,483.2394920185836,-10.66674044260883,28.49278883998924,0.0,-72.67469875651285,0.0,-1.855084894787872,0.0,44.73247653633797,8.86184007952571,358.9715295110046,113.7313016956175,778.5674834655642,0,-144.16410000000002,-1.4274,-3.9328,0.0536,1N8VA,decoy,1N8VA
1N8VA_native,0.0594059405940594,0.0396039603960396,0.0594059405940594,0.1287128712871287,0.0,0.0495049504950495,0.0198019801980198,0.0693069306930693,0.1386138613861386,0.0792079207920792,0.0099009900990099,0.0792079207920792,0.0198019801980198,0.0198019801980198,0.0594059405940594,0.0099009900990099,0.0396039603960396,0.0396039603960396,0.0198019801980198,0,0.0594059405940594,-20.497159090909086,7.600000000000006,11948.468779999996,101,52.1351025331725,-1572.385391752966,101.13478316814088,-840.3148005532556,-833.2053743678476,-532.65,-41.17,191.25,-682.7099999999998,0.0,-157.0,-85.86173674021221,-554.1838774761864,68.71169297137078,1.345238204034354,-163.9604503536148,428.1605755789919,-14.32454395450342,28.10300307264799,-4.564390096143354,-56.3014234469673,-14.94553054908188,-13.63274784606307,-2.65269365277178,-8.767822035623908,-6.957901786637616,219.6465117137009,3.029289662539006,2.874163254096427,0,-176.5218,-1.7477,-3.9922,0.0,1N8VA,native,1N8VA
1N8VA_decoy37_83,0.0594059405940594,0.0396039603960396,0.0594059405940594,0.1287128712871287,0.0,0.0495049504950495,0.0198019801980198,0.0693069306930693,0.1386138613861386,0.0792079207920792,0.0099009900990099,0.0792079207920792,0.0198019801980198,0.0198019801980198,0.0594059405940594,0.0099009900990099,0.0396039603960396,0.0396039603960396,0.0198019801980198,0,0.0594059405940594,-6.204930160984848,7.600000000000006,11948.468779999996,101,54.267622461170845,-1531.6316045290907,132.24148925401352,-886.0163964653947,-777.856697317711,-274.88,-41.17,206.75,-440.43000000000006,0.0,-147.6,1726.648147900755,-577.1329645573437,679.0237018914436,3.619199524972931,-119.4251157556738,476.5619197721342,-11.39249054854792,34.1529897278617,-0.5579660425916905,-61.44156877200242,-0.7315932594241688,-2.009878847774235,0.0,35.20009249163842,10.98954421550937,438.0868723076252,96.4270839493322,722.719151803596,0,-103.24729999999998,-1.0223,-3.5985,1.8921,1N8VA,decoy,1N8VA
1N8VA_decoy17_60,0.0594059405940594,0.0396039603960396,0.0594059405940594,0.1287128712871287,0.0,0.0495049504950495,0.0198019801980198,0.0693069306930693,0.1386138613861386,0.0792079207920792,0.0099009900990099,0.0792079207920792,0.0198019801980198,0.0198019801980198,0.0594059405940594,0.0099009900990099,0.0396039603960396,0.0396039603960396,0.0198019801980198,0,0.0594059405940594,-10.406901041666666,7.600000000000006,11948.468779999996,101,56.44205495818399,-1613.4766225133558,119.55764844353077,-930.9939349543045,-802.0403360025854,-329.77,-41.17,192.77,-481.34,0.0,-163.2,1570.324710899987,-624.9542711048355,646.8565566503162,3.04957452352146,-152.219790552882,498.6079923471733,-10.64710664347313,32.91878994571977,0.0,-69.44616750471889,-0.8310469549704669,-4.515411894486871,0.0,31.20263252991081,2.89043345385,376.8685483136789,137.3887102139271,700.5960975772562,0,-122.0741,-1.2087,-4.5429,1.0502,1N8VA,decoy,1N8VA
1N8VA_decoy9_139,0.0594059405940594,0.0396039603960396,0.0594059405940594,0.1287128712871287,0.0,0.0495049504950495,0.0198019801980198,0.0693069306930693,0.1386138613861386,0.0792079207920792,0.0099009900990099,0.0792079207920792,0.0198019801980198,0.0198019801980198,0.0594059405940594,0.0099009900990099,0.0396039603960396,0.0396039603960396,0.0198019801980198,0,0.0594059405940594,-7.8805239898989905,7.600000000000006,11948.468779999996,101,55.660692951015534,-1571.255525295556,145.33698771039704,-912.3113276942624,-804.2811853117034,-178.92,-41.17,215.68,-353.41,0.0,-154.0,1334.969402821281,-604.0290581003476,747.9344647643104,2.298501121762804,-133.1188174203901,494.9409137341971,-10.93354191543304,26.79001413988474,0.0,-55.17494785611467,-4.321629135098375,-1.851092478744712,0.0,56.10099031820545,7.073948204998762,281.6013071256538,73.35668352616351,451.7424967922329,0,-118.1118,-1.1694,-3.2518,1.1391,1N8VA,decoy,1N8VA
1N8VA_decoy30_188,0.0594059405940594,0.0396039603960396,0.0594059405940594,0.1287128712871287,0.0,0.0495049504950495,0.0198019801980198,0.0693069306930693,0.1386138613861386,0.0792079207920792,0.0099009900990099,0.0792079207920792,0.0198019801980198,0.0198019801980198,0.0594059405940594,0.0099009900990099,0.0396039603960396,0.0396039603960396,0.0198019801980198,0,0.0594059405940594,-6.744831123737372,7.600000000000006,11948.468779999996,101,53.94982078853047,-1453.972117130115,103.63114619562208,-864.5068102809544,-693.0964530447761,-269.32,-41.17,205.14,-433.28,0.0,-146.1,1057.732901407107,-575.7737136059247,508.4095814735746,5.908351477934525,-102.7711078893383,471.0396900326704,-16.12952745081198,29.6952086432986,-1.715092158849375,-54.91833351367667,-0.000658559982467,-2.494263757256525,0.0,41.53458399928733,2.227910917705042,197.9812256236478,190.7900761848619,361.3897999899671,0,-97.2132,-0.9625,-3.4765,2.0985,1N8VA,decoy,1N8VA
1N8VA_decoy45_66,0.0594059405940594,0.0396039603960396,0.0594059405940594,0.1287128712871287,0.0,0.0495049504950495,0.0198019801980198,0.0693069306930693,0.1386138613861386,0.0792079207920792,0.0099009900990099,0.0792079207920792,0.0198019801980198,0.0198019801980198,0.0594059405940594,0.0099009900990099,0.0396039603960396,0.0396039603960396,0.0198019801980198,0,0.0594059405940594,-2.095318418560605,7.600000000000006,11948.468779999996,101,54.12664277180407,-1428.6734146631068,172.92429551421785,-875.3826972841748,-726.2150128931553,-119.94,-41.17,225.87,-304.66,0.0,-146.8,2116.008965562581,-575.5551007071937,916.6586533191876,2.524668891334456,-108.9866263349674,485.97070148947,-5.589301905359636,29.12533477020742,0.0,-49.99102866751301,-3.214323669072216,-4.732116394981914,0.0,87.5742899294697,7.949958263632867,372.3485289745551,178.3069976932701,781.0591599105413,0,-98.9634,-0.9798,-3.4077,1.564,1N8VA,decoy,1N8VA
1N8VA_decoy17_122,0.0594059405940594,0.0396039603960396,0.0594059405940594,0.1287128712871287,0.0,0.0495049504950495,0.0198019801980198,0.0693069306930693,0.1386138613861386,0.0792079207920792,0.0099009900990099,0.0792079207920792,0.0198019801980198,0.0198019801980198,0.0594059405940594,0.0099009900990099,0.0396039603960396,0.0396039603960396,0.0198019801980198,0,0.0594059405940594,-12.670217803030305,7.600000000000006,11948.468779999996,101,55.97371565113501,-1540.5925373031782,120.40308471287013,-927.8350942639048,-733.1605277521409,-330.04,-41.17,195.17,-484.0200000000001,0.0,-159.4,1230.786403172878,-617.2286101504674,536.9177616869099,2.512572646880164,-128.610422334466,502.6796694310041,-10.73846645216405,28.4838716194029,-2.309067661881094,-64.2387680259056,0.0,-5.017126346902154,0.0,20.77010734677196,3.229140376272042,254.5316715715104,103.2656479181993,603.9792515477138,0,-121.9336,-1.2073,-4.3928,0.5349,1N8VA,decoy,1N8VA
1N8VA_decoy1_16,0.0594059405940594,0.0396039603960396,0.0594059405940594,0.1287128712871287,0.0,0.0495049504950495,0.0198019801980198,0.0693069306930693,0.1386138613861386,0.0792079207920792,0.0099009900990099,0.0792079207920792,0.0198019801980198,0.0198019801980198,0.0594059405940594,0.0099009900990099,0.0396039603960396,0.0396039603960396,0.0198019801980198,0,0.0594059405940594,-18.546056265782827,7.600000000000006,11948.468779999996,101,52.3847072879331,-1497.6545355417852,112.7941713306785,-845.5809001708632,-764.867806701602,-396.57,-41.17,189.44,-544.8000000000002,0.0,-162.2,763.1036160631766,-555.0148941026832,243.1532246470551,2.128928804302758,-124.3380326254109,436.974308300382,-9.808658609529076,26.93744347953493,-2.639752555117166,-58.70590962064315,-2.093663507106672,-2.458699976557825,11.45167118822954,15.1707029553134,-7.740169066912877,286.7799573073739,116.538014078212,384.2099753667341,0,-162.0922,-1.6049,-3.4909,0.0661,1N8VA,decoy,1N8VA
1N8VA_decoy41_80,0.0594059405940594,0.0396039603960396,0.0594059405940594,0.1287128712871287,0.0,0.0495049504950495,0.0198019801980198,0.0693069306930693,0.1386138613861386,0.0792079207920792,0.0099009900990099,0.0792079207920792,0.0198019801980198,0.0198019801980198,0.0594059405940594,0.0099009900990099,0.0396039603960396,0.0396039603960396,0.0198019801980198,0,0.0594059405940594,-18.20235558712121,7.600000000000006,11948.468779999996,101,54.25089605734767,-1329.980736670641,134.69177424738032,-884.1221301530097,-580.5503807650167,-134.41,-41.17,212.73,-305.94000000000005,0.0,-146.5,1784.43099165024,-590.8284607119141,1105.895801764735,2.510228502305518,-98.4169056554697,454.7075861360574,-12.41745422592758,28.96793314543068,0.0,-50.31346258521852,-0.1346407086088245,-0.2050080749708257,0.0,38.27272588662963,-1.43374243265937,254.7646354142914,242.3963609326275,408.1062242629321,0,-107.89449999999998,-1.0683,-3.0709,1.0749,1N8VA,decoy,1N8VA
1N8VA_decoy1_71,0.0594059405940594,0.0396039603960396,0.0594059405940594,0.1287128712871287,0.0,0.0495049504950495,0.0198019801980198,0.0693069306930693,0.1386138613861386,0.0792079207920792,0.0099009900990099,0.0792079207920792,0.0198019801980198,0.0198019801980198,0.0594059405940594,0.0099009900990099,0.0396039603960396,0.0396039603960396,0.0198019801980198,0,0.0594059405940594,-18.626854482323232,7.600000000000006,11948.468779999996,101,53.03942652329749,-1614.961802923217,77.36306284734552,-874.4316148497874,-817.893250920775,-370.95,-41.17,195.72,-525.5099999999999,0.0,-160.2,591.3201862178831,-569.0130361844182,451.9905184229643,1.868741358163039,-122.1235120810436,448.3475844994105,-13.52191744208776,29.15808510587318,-0.7055607348453173,-59.68791992392547,-4.216138806562291,-0.8990151196454942,9.481050318633148,32.09429710989677,-1.060307615938125,171.9936885530791,128.4302816171987,86.62417714113069,0,-170.05119999999997,-1.6837,-4.1913,0.13,1N8VA,decoy,1N8VA
1N8VA_decoy1_89,0.0594059405940594,0.0396039603960396,0.0594059405940594,0.1287128712871287,0.0,0.0495049504950495,0.0198019801980198,0.0693069306930693,0.1386138613861386,0.0792079207920792,0.0099009900990099,0.0792079207920792,0.0198019801980198,0.0198019801980198,0.0594059405940594,0.0099009900990099,0.0396039603960396,0.0396039603960396,0.0198019801980198,0,0.0594059405940594,-12.550021701388886,7.600000000000006,11948.468779999996,101,51.02508960573477,-1479.9578607050585,72.88836946931315,-838.449793046278,-714.3964371281097,-293.8,-41.17,203.42,-456.0300000000001,0.0,-153.5,389.4922645888075,-524.2486335910415,303.6563920070286,2.139160071322868,-115.3828617241028,425.1195456232561,-15.50339397673817,29.10297008000127,0.0,-57.10322438297897,-0.7552078532276442,-2.417924297545699,0.0,19.70388470135277,-1.448090373885235,181.9789968259029,126.6760752738795,15.4154062055835,0,-169.43949999999998,-1.6776,-3.7327,0.6336,1N8VA,decoy,1N8VA
1N8VA_decoy34_177,0.0594059405940594,0.0396039603960396,0.0594059405940594,0.1287128712871287,0.0,0.0495049504950495,0.0198019801980198,0.0693069306930693,0.1386138613861386,0.0792079207920792,0.0099009900990099,0.0792079207920792,0.0198019801980198,0.0198019801980198,0.0594059405940594,0.0099009900990099,0.0396039603960396,0.0396039603960396,0.0198019801980198,0,0.0594059405940594,-5.058948863636362,7.600000000000006,11948.468779999996,101,57.070489844683394,-1504.0204137175078,161.24535996871913,-945.6840540075692,-719.5817196786476,-207.39,-41.17,215.69,-381.8900000000001,0.0,-157.3,1344.891602356613,-629.4834128547393,711.695719961761,1.654602891481555,-126.4888740467583,503.8328570434033,-13.0545188339211,28.36283666706549,-0.0723768064111777,-54.72949371378673,0.0,-4.165510369317468,0.0,49.81531040856262,4.563584480181946,284.6926793909643,200.4704103486692,385.2386177894572,0,-110.878,-1.0978,-3.4596,2.4953,1N8VA,decoy,1N8VA
1N8VA_decoy41_18,0.0594059405940594,0.0396039603960396,0.0594059405940594,0.1287128712871287,0.0,0.0495049504950495,0.0198019801980198,0.0693069306930693,0.1386138613861386,0.0792079207920792,0.0099009900990099,0.0792079207920792,0.0198019801980198,0.0198019801980198,0.0594059405940594,0.0099009900990099,0.0396039603960396,0.0396039603960396,0.0198019801980198,0,0.0594059405940594,-15.500157828282829,7.600000000000006,11948.468779999996,101,55.34289127837515,-1484.5947054315914,168.30646334914576,-898.4652774051084,-754.4358913756317,-196.13,-41.17,212.53,-367.49000000000007,0.0,-156.3,1560.113552725819,-599.0311901882878,743.8364787668278,2.383595591654821,-122.8071578392223,511.8580517065029,-13.10880916057411,32.09831422687503,0.0,-56.96673136480749,-1.284056624989372,-0.9358333223634872,0.0,54.49231262591347,3.467185959541556,296.7442100860445,182.9800679367096,523.8279443259943,0,-86.07360000000001,-0.8522,-3.1516,1.572,1N8VA,decoy,1N8VA
1N8VA_decoy1_13,0.0594059405940594,0.0396039603960396,0.0594059405940594,0.1287128712871287,0.0,0.0495049504950495,0.0198019801980198,0.0693069306930693,0.1386138613861386,0.0792079207920792,0.0099009900990099,0.0792079207920792,0.0198019801980198,0.0198019801980198,0.0594059405940594,0.0099009900990099,0.0396039603960396,0.0396039603960396,0.0198019801980198,0,0.0594059405940594,-19.872257733585855,7.600000000000006,11948.468779999996,101,53.02031063321386,-1515.8104953963505,123.30049187526193,-858.8631693092019,-780.2478179624267,-372.47,-41.17,204.59000000000003,-535.8799999999999,0.0,-161.0,669.0562170972934,-559.585939284281,242.1878769985916,1.785941757087115,-123.6711433499187,434.0994210125585,-11.09723831671914,27.69434116974027,-3.638789860321611,-55.21721079542388,-2.210161145625996,-5.850432493672357,-1.179076854305407,19.97861941610165,3.310524981220836,244.6940164653284,163.4261835675584,291.7701138293747,0,-156.6204,-1.5507,-3.774,0.203,1N8VA,decoy,1N8VA
1N8VA_decoy1_10,0.0594059405940594,0.0396039603960396,0.0594059405940594,0.1287128712871287,0.0,0.0495049504950495,0.0198019801980198,0.0693069306930693,0.1386138613861386,0.0792079207920792,0.0099009900990099,0.0792079207920792,0.0198019801980198,0.0198019801980198,0.0594059405940594,0.0099009900990099,0.0396039603960396,0.0396039603960396,0.0198019801980198,0,0.0594059405940594,-20.22569444444444,7.600000000000006,11948.468779999996,101,53.0442054958184,-1569.9258878799135,87.30753641576591,-859.5898396710904,-797.6435846245884,-435.12,-41.17,180.76,-574.6799999999998,0.0,-165.6,129.3680069673528,-559.4497384193985,183.027748779159,2.524429362296089,-134.2718071119746,445.2560979177816,-11.42841057082677,28.44332709715573,-0.9849675211686028,-58.57796300357298,-4.111478656701185,-2.32886447306024,-0.7115897986857068,4.772007789640597,-4.497274458547684,175.3908349593086,42.23039469689754,21.52609037904981,0,-165.15210000000002,-1.6352,-3.8548,0.0094,1N8VA,decoy,1N8VA
